Timestamp,Signal_Type,Price,Quantity,Diff_MA_At_Signal
10179,BUY,1367.11,100,-97.5879
10180,BUY,1376.81,100,-96.1097
10181,BUY,1367.07,100,-106.79
10182,BUY,1374.85,100,-94.1355
10183,BUY,1390.35,100,-80.424
10184,BUY,1379.6,100,-86.7657
10185,BUY,1374.88,100,-92.1521
10186,BUY,1380.18,100,-82.3185
10187,BUY,1388.46,100,-74.42
10188,BUY,1395.22,100,-63.3778
10189,BUY,1389.17,100,-69.6141
10190,BUY,1396.27,100,-58.1443
10191,BUY,1402.13,100,-54.6797
10192,BUY,1414.76,100,-48.2376
10193,BUY,1420.2,100,-47.8401
10194,BUY,1421.34,100,-39.8943
10210,SELL,1498.29,-100,34.9434
10211,SELL,1496.27,-100,36.1892
10237,BUY,1458.67,100,-41.4869
10238,BUY,1457.69,100,-46.0143
10239,BUY,1454.95,100,-41.2745
10241,BUY,1455.87,100,-32.2406
10243,BUY,1471.93,100,-32.5234
10247,BUY,1465.81,100,-34.8206
10248,BUY,1458.54,100,-42.5798
10249,BUY,1463.66,100,-39.9576
10250,BUY,1463.89,100,-40.9826
10254,BUY,1460.36,100,-50.5034
10255,BUY,1456.66,100,-55.3615
10256,BUY,1458.43,100,-52.4327
10257,BUY,1465.22,100,-50.7925
10258,BUY,1474.11,100,-35.5378
10300,SELL,1498.69,-100,42.0337
10301,SELL,1500.49,-100,41.3889
10302,SELL,1500.03,-100,45.0744
10303,SELL,1499.87,-100,36.0664
10334,SELL,1474.36,-100,35.4974
10335,SELL,1483.47,-100,43.563
10336,SELL,1485.14,-100,42.2074
10337,SELL,1483.19,-100,42.6354
10338,SELL,1480.16,-100,37.1647
10371,SELL,1446.7,-100,39.3469
10372,SELL,1454.28,-100,50.8639
10373,SELL,1441.63,-100,42.222
10374,SELL,1453.37,-100,58.7907
10375,SELL,1456.53,-100,58.7407
10376,SELL,1454.21,-100,50.4426
10377,SELL,1455.29,-100,46.3617
10378,SELL,1452.71,-100,43.5475
10379,SELL,1459.02,-100,55.6025
10380,SELL,1449.56,-100,39.2391
10381,SELL,1453.1,-100,38.6156
10392,BUY,1421.47,100,-34.9579
10393,BUY,1418.69,100,-40.8393
10394,BUY,1399.83,100,-54.9857
10395,BUY,1395.28,100,-62.6583
10396,BUY,1404.56,100,-42.6246
10397,BUY,1404.27,100,-42.5431
10398,BUY,1402.07,100,-48.6243
10399,BUY,1404.17,100,-45.6257
10400,BUY,1396.64,100,-48.3209
10401,BUY,1390.23,100,-57.0131
10402,BUY,1383.39,100,-63.9262
10403,BUY,1372.74,100,-79.6029
10404,BUY,1374.3,100,-73.6197
10405,BUY,1383.7,100,-65.626
10406,BUY,1394.42,100,-61.1032
10407,BUY,1398.98,100,-66.5602
10408,BUY,1399.26,100,-68.4403
10409,BUY,1389,100,-78.1394
10410,BUY,1388.22,100,-86.5441
10411,BUY,1393.55,100,-85.085
10412,BUY,1405.9,100,-76.0397
10413,BUY,1416.68,100,-62.4819
10414,BUY,1423.85,100,-52.1628
10415,BUY,1420.88,100,-65.7577
10416,BUY,1426.1,100,-56.2566
10417,BUY,1424.94,100,-54.3194
10418,BUY,1421.26,100,-56.6341
10419,BUY,1435.1,100,-46.4616
10420,BUY,1437.92,100,-47.7944
10421,BUY,1442.52,100,-47.6281
10422,BUY,1450.77,100,-38.3764
10423,BUY,1455.02,100,-38.4509
10424,BUY,1451.9,100,-41.2277
10425,BUY,1451.92,100,-43.0254
10426,BUY,1441.57,100,-53.5621
10427,BUY,1442.99,100,-51.171
10428,BUY,1446.78,100,-50.2431
10429,BUY,1443.41,100,-53.6068
10430,BUY,1441.38,100,-50.9297
10431,BUY,1450.33,100,-35.1041
10432,BUY,1447.97,100,-38.5056
10433,BUY,1451.29,100,-37.2967
10434,BUY,1451.13,100,-41.837
10435,BUY,1458.34,100,-42.6288
10436,BUY,1465.51,100,-44.5199
10444,BUY,1489.34,100,-33.1547
10446,BUY,1491.99,100,-37.1497
10450,BUY,1497.32,100,-33.6611
10451,BUY,1498.64,100,-37.3571
10452,BUY,1500.44,100,-36.8984
10453,BUY,1493.61,100,-48.9977
10454,BUY,1500.07,100,-50.5944
10455,BUY,1498.52,100,-52.6099
10456,BUY,1497.69,100,-52.2582
10457,BUY,1493.18,100,-57.0832
10458,BUY,1485.88,100,-65.3434
10459,BUY,1484.67,100,-58.662
10460,BUY,1479.77,100,-71.7383
10461,BUY,1473.22,100,-81.5041
10462,BUY,1472.01,100,-82.2667
10463,BUY,1472.18,100,-85.1581
10464,BUY,1473.73,100,-88.3887
10465,BUY,1491.29,100,-70.5591
10466,BUY,1498.7,100,-63.8387
10467,BUY,1489.45,100,-79.5788
10468,BUY,1496.49,100,-71.5568
10469,BUY,1498.55,100,-80.2725
10470,BUY,1513.96,100,-60.2681
10471,BUY,1504.8,100,-69.6081
10472,BUY,1497.23,100,-75.3501
10473,BUY,1499.84,100,-80.6809
10474,BUY,1503.33,100,-74.513
10475,BUY,1499.4,100,-79.6837
10476,BUY,1508.57,100,-61.8327
10477,BUY,1502.51,100,-68.3856
10478,BUY,1508.74,100,-60.4459
10479,BUY,1509.69,100,-58.9487
10480,BUY,1513.44,100,-58.3398
10481,BUY,1515.74,100,-61.8624
10482,BUY,1513.72,100,-60.5282
10483,BUY,1515.34,100,-54.1275
10484,BUY,1530.59,100,-36.4778
10485,BUY,1530.96,100,-31.9934
10534,SELL,1590.09,-100,36.7799
10540,SELL,1601.11,-100,37.1927
10551,BUY,1539.39,100,-33.5105
10580,SELL,1585.53,-100,41.7958
10581,SELL,1589.09,-100,46.3891
10582,SELL,1586.01,-100,54.2494
10583,SELL,1583.6,-100,38.8055
10602,BUY,1539.33,100,-38.6075
10603,BUY,1540.76,100,-40.2831
10604,BUY,1550.03,100,-45.0937
10607,BUY,1550.48,100,-35.9467
10608,BUY,1545.86,100,-35.0234
10609,BUY,1529.38,100,-55.6802
10610,BUY,1538.13,100,-44.4956
10611,BUY,1539.32,100,-42.1859
10612,BUY,1531.05,100,-55.9409
10613,BUY,1545.6,100,-40.0432
10614,BUY,1552.74,100,-37.0877
10615,BUY,1553.72,100,-38.5666
10616,BUY,1553.59,100,-35.515
10620,BUY,1533.36,100,-38.0687
10621,BUY,1519.36,100,-48.3746
10622,BUY,1517.16,100,-55.3664
10623,BUY,1524.34,100,-42.9509
10624,BUY,1525.99,100,-43.338
10625,BUY,1518.35,100,-55.7297
10626,BUY,1527.67,100,-47.0097
10627,BUY,1527.9,100,-38.3043
10696,SELL,1574.75,-100,37.3021
10697,SELL,1580.86,-100,48.0059
10698,SELL,1584.32,-100,58.8574
10699,SELL,1580.53,-100,64.7666
10700,SELL,1574.88,-100,58.0716
10701,SELL,1588.64,-100,71.9287
10702,SELL,1585.51,-100,70.1999
10703,SELL,1578.33,-100,52.6924
10704,SELL,1572.5,-100,45.1779
10705,SELL,1577.54,-100,48.1044
10706,SELL,1577.24,-100,42.8963
10707,SELL,1571.35,-100,35.4947
10744,SELL,1544.89,-100,39.8994
10745,SELL,1541.99,-100,37.7942
10746,SELL,1549.51,-100,41.4818
10747,SELL,1557.01,-100,54.1455
10748,SELL,1545.05,-100,43.1921
10749,SELL,1551.99,-100,47.4985
10761,SELL,1535.18,-100,40.4428
10762,SELL,1537.15,-100,42.8415
10763,SELL,1541.86,-100,41.551
10764,SELL,1540.97,-100,34.7975
10765,SELL,1539,-100,39.9953
10766,SELL,1549.99,-100,54.4674
10767,SELL,1538.28,-100,42.5119
10769,SELL,1535.86,-100,45.4878
10770,SELL,1524.03,-100,38.4867
10771,SELL,1524.59,-100,38.2494
10774,SELL,1509.05,-100,35.2706
10782,SELL,1521.97,-100,44.0584
10783,SELL,1527.66,-100,59.1471
10784,SELL,1520.45,-100,55.6101
10785,SELL,1530.96,-100,65.5591
10786,SELL,1537.25,-100,74.0713
10787,SELL,1534.85,-100,70.055
10788,SELL,1524.09,-100,58.5673
10789,SELL,1517.18,-100,61.0017
10790,SELL,1508.32,-100,47.1578
10792,SELL,1501.27,-100,34.6892
10793,SELL,1509.53,-100,48.0965
10794,SELL,1516.6,-100,57.173
10795,SELL,1501.39,-100,42.8557
10796,SELL,1502.11,-100,41.627
10797,SELL,1500.14,-100,34.979
10798,SELL,1507.8,-100,43.2981
10806,SELL,1500.13,-100,40.6964
10830,SELL,1474.77,-100,36.9974
10837,SELL,1482.32,-100,37.0539
10844,BUY,1435.45,100,-32.3689
10846,BUY,1438.81,100,-35.3897
10855,BUY,1435.33,100,-40.3134
10856,BUY,1440.52,100,-42.9883
10857,BUY,1440.73,100,-33.7069
10859,BUY,1432.53,100,-48.837
10860,BUY,1424.81,100,-63.4207
10861,BUY,1437.94,100,-52.5902
10862,BUY,1436.04,100,-54.9065
10863,BUY,1430.65,100,-73.747
10864,BUY,1424.83,100,-78.0159
10865,BUY,1429.51,100,-72.2275
10866,BUY,1441.5,100,-65.8003
10867,BUY,1438.26,100,-70.4087
10868,BUY,1444.92,100,-56.4583
10869,BUY,1451.08,100,-49.6377
10870,BUY,1460.76,100,-46.9504
10871,BUY,1456.05,100,-49.7943
10872,BUY,1452.08,100,-45.2481
10873,BUY,1458.44,100,-37.9652
10874,BUY,1455.77,100,-44.5297
10875,BUY,1455.47,100,-37.8901
10948,SELL,1532.93,-100,43.2218
10949,SELL,1533.08,-100,42.3544
10952,SELL,1534.96,-100,35.504
10970,BUY,1509.84,100,-31.7775
10971,BUY,1502.54,100,-37.7414
10972,BUY,1509.14,100,-31.2937
10973,BUY,1507.59,100,-33.9879
10974,BUY,1499.74,100,-35.4567
10975,BUY,1497.67,100,-35.8085
10978,BUY,1500.57,100,-31.3568
10979,BUY,1497.17,100,-37.8258
10980,BUY,1494.17,100,-39.215
10981,BUY,1496.51,100,-37.2526
11007,BUY,1516.16,100,-37.516
11019,BUY,1503.86,100,-30.6036
11020,BUY,1497.37,100,-42.7
11021,BUY,1492.08,100,-47.6414
11022,BUY,1500.42,100,-37.8231
11023,BUY,1506.61,100,-32.0879
11025,BUY,1504.66,100,-36.9524
11026,BUY,1499.86,100,-36.4585
11033,SELL,1560.87,-100,39.7713
11034,SELL,1561.67,-100,36.9657
11035,SELL,1558,-100,36.738
11036,SELL,1562.92,-100,44.9776
11037,SELL,1566.64,-100,49.6239
11038,SELL,1557.07,-100,36.4548
11041,SELL,1545.9,-100,37.0821
11104,BUY,1513.49,100,-30.4656
11122,BUY,1523.72,100,-32.7109
11136,BUY,1528.46,100,-32.4189
11137,BUY,1532.23,100,-36.6802
11138,BUY,1534.75,100,-38.3404
11142,BUY,1544.05,100,-30.9045
11151,BUY,1533.04,100,-33.4208
11154,BUY,1526.76,100,-36.8445
11155,BUY,1519.25,100,-40.9902
11156,BUY,1523.47,100,-44.6575
11157,BUY,1521.87,100,-40.9918
11158,BUY,1529.77,100,-37.9747
11159,BUY,1522.94,100,-45.0046
11160,BUY,1533.93,100,-32.443
11181,SELL,1570.82,-100,40.0414
11182,SELL,1571.02,-100,36.5136
11183,SELL,1573.88,-100,41.4638
11184,SELL,1574.68,-100,36.29
11194,SELL,1598.69,-100,46.009
11195,SELL,1587.63,-100,37.5035
11196,SELL,1579.91,-100,36.5856
11199,SELL,1584.64,-100,38.4189
11218,SELL,1554.39,-100,51.6692
11219,SELL,1548.89,-100,39.9766
11220,SELL,1545.93,-100,42.8011
11221,SELL,1547.24,-100,43.7456
11222,SELL,1540.23,-100,46.0771
11223,SELL,1537.5,-100,55.9412
11224,SELL,1527.7,-100,49.1554
11225,SELL,1536.03,-100,56.9351
11226,SELL,1524.53,-100,47.6302
11227,SELL,1536.69,-100,63.3279
11228,SELL,1527.31,-100,51.16
11229,SELL,1519.42,-100,42.1844
11230,SELL,1523.96,-100,51.4313
11231,SELL,1516.86,-100,51.782
11232,SELL,1526.89,-100,65.2302
11233,SELL,1521.65,-100,63.7326
11234,SELL,1517.11,-100,60.6794
11235,SELL,1523.9,-100,72.5439
11236,SELL,1525.75,-100,79.1679
11237,SELL,1517.07,-100,79.4425
11238,SELL,1515.17,-100,72.2911
11239,SELL,1492.58,-100,52.7762
11240,SELL,1494.22,-100,50.7211
11241,SELL,1501.54,-100,59.84
11242,SELL,1514.46,-100,70.3336
11243,SELL,1507.84,-100,52.9042
11244,SELL,1505.66,-100,42.0166
11245,SELL,1500.12,-100,42.0752
11246,SELL,1503.35,-100,38.0876
11247,SELL,1503.87,-100,44.7562
11267,BUY,1437.34,100,-40.745
11296,SELL,1482.97,-100,38.8569
11297,SELL,1486.02,-100,39.3568
11313,BUY,1431.54,100,-40.6918
11314,BUY,1434.23,100,-35.1304
11315,BUY,1421.07,100,-47.3631
11316,BUY,1437.23,100,-40.0783
11380,BUY,1446.94,100,-31.1746
11381,BUY,1446.22,100,-34.6734
11382,BUY,1440.5,100,-40.8399
11383,BUY,1450.7,100,-30.992
11387,BUY,1445.5,100,-34.5802
11392,BUY,1443.66,100,-31.6818
11393,BUY,1438.37,100,-33.5528
11407,SELL,1486.4,-100,34.597
11475,BUY,1467.6,100,-31.3858
11496,BUY,1467.2,100,-30.9195
11531,SELL,1506.03,-100,36.5193
11532,SELL,1512.84,-100,41.9513
11533,SELL,1510.72,-100,36.4481
11535,SELL,1518.63,-100,48.5765
11536,SELL,1518.7,-100,52.5748
11537,SELL,1516.6,-100,49.1558
11538,SELL,1512.72,-100,42.4579
11539,SELL,1502.37,-100,39.9374
11541,SELL,1508.31,-100,38.4704
11542,SELL,1505.24,-100,35.7781
11553,BUY,1457.61,100,-36.4362
11598,BUY,1466.34,100,-32.3567
11612,BUY,1471.56,100,-37.9389
11613,BUY,1475.5,100,-30.9876
11615,BUY,1468.57,100,-30.6188
11617,BUY,1459.89,100,-35.8502
11703,SELL,1525.9,-100,34.6233
11704,SELL,1531.1,-100,43.4283
11705,SELL,1526.48,-100,44.003
11706,SELL,1515.31,-100,36.1543
11707,SELL,1523.38,-100,41.2458
11732,BUY,1475.75,100,-33.9997
11733,BUY,1472.25,100,-35.5163
11740,BUY,1474.44,100,-31.677
11741,BUY,1476.1,100,-35.8528
11742,BUY,1483.54,100,-32.3835
11749,BUY,1475.69,100,-40.4459
11750,BUY,1473.07,100,-35.2609
11753,BUY,1473.49,100,-31.2886
11754,BUY,1473.79,100,-32.5632
11757,BUY,1462.66,100,-34.2469
11779,SELL,1521.66,-100,45.5482
11780,SELL,1511.56,-100,38.055
11781,SELL,1512.23,-100,39.1252
11782,SELL,1514.53,-100,37.308
11783,SELL,1514,-100,39.4898
11784,SELL,1510.7,-100,38.7545
11785,SELL,1496.19,-100,34.6357
11787,SELL,1495.05,-100,39.9593
11788,SELL,1493.1,-100,41.3732
11789,SELL,1495.07,-100,43.0751
11790,SELL,1498.64,-100,52.2633
11791,SELL,1496.23,-100,42.2084
11792,SELL,1506.4,-100,44.808
11801,SELL,1497.78,-100,52.5443
11802,SELL,1500.49,-100,55.3754
11803,SELL,1508.35,-100,75.2768
11804,SELL,1507.7,-100,73.3216
11805,SELL,1503.38,-100,69.5827
11806,SELL,1496.45,-100,61.8728
11807,SELL,1488.93,-100,59.6178
11808,SELL,1491.08,-100,69.5236
11809,SELL,1480.18,-100,57.088
11810,SELL,1474.36,-100,41.2563
11811,SELL,1471.42,-100,35.9664
11812,SELL,1473.47,-100,38.9062
11813,SELL,1476.99,-100,43.9387
11814,SELL,1484.59,-100,49.0165
11815,SELL,1471.83,-100,34.9661
11824,SELL,1488.72,-100,39.7939
11833,BUY,1430.78,100,-35.5888
11834,BUY,1429.41,100,-31.5373
11835,BUY,1420.57,100,-43.8046
11836,BUY,1414.22,100,-46.9068
11837,BUY,1409.51,100,-58.8097
11838,BUY,1398.57,100,-71.9614
11839,BUY,1407.11,100,-52.5907
11840,BUY,1421.81,100,-40.9438
11841,BUY,1424.21,100,-36.3155
11842,BUY,1426.27,100,-33.3988
11844,BUY,1423.61,100,-30.6584
11875,BUY,1431.65,100,-31.0817
11907,BUY,1445.45,100,-36.2587
11908,BUY,1443.14,100,-38.5891
11910,BUY,1455.6,100,-31.8555
11911,BUY,1446.16,100,-35.8912
11912,BUY,1443.74,100,-39.7534
11913,BUY,1439.6,100,-43.545
11914,BUY,1445.39,100,-47.3671
11915,BUY,1457.33,100,-34.579
11916,BUY,1460.23,100,-40.8664
11917,BUY,1453.15,100,-44.2314
11918,BUY,1460.56,100,-34.7203
11919,BUY,1460.98,100,-31.5681
11920,BUY,1463.32,100,-35.4083
11926,BUY,1474.86,100,-45.3219
11927,BUY,1466.95,100,-49.4821
11928,BUY,1466.95,100,-49.0765
11929,BUY,1470.95,100,-49.5738
11930,BUY,1466.47,100,-49.2355
11931,BUY,1471.4,100,-36.5898
11932,BUY,1474.54,100,-32.1564
11935,BUY,1483.89,100,-30.83
11936,BUY,1478.23,100,-33.6339
11937,BUY,1478.91,100,-33.0713
11979,BUY,1497.98,100,-36.5691
11980,BUY,1501,100,-35.981
11981,BUY,1502.78,100,-34.293
11982,BUY,1511.57,100,-32.7675
11983,BUY,1505.95,100,-37.639
11984,BUY,1511.56,100,-35.8198
11985,BUY,1515.8,100,-32.9729
12010,BUY,1536.81,100,-32.2654
12018,BUY,1548.31,100,-33.5617
12063,SELL,1557.26,-100,41.5396
12064,SELL,1551.88,-100,34.7019
12076,SELL,1567,-100,34.5312
12079,SELL,1570.62,-100,43.9871
12080,SELL,1563.28,-100,35.9033
12087,BUY,1502.15,100,-32.0613
12110,SELL,1522.06,-100,36.5746
12111,SELL,1530.86,-100,50.3289
12112,SELL,1523.2,-100,40.5711
12113,SELL,1515.71,-100,34.5327
12114,SELL,1510.9,-100,34.8916
12115,SELL,1518.69,-100,48.4771
12116,SELL,1533.66,-100,60.5418
12117,SELL,1545.12,-100,68.2159
12118,SELL,1549.46,-100,72.8898
12119,SELL,1542.43,-100,74.3463
12120,SELL,1547.09,-100,74.629
12121,SELL,1552.35,-100,81.8713
12122,SELL,1543.11,-100,75.8251
12123,SELL,1552.4,-100,83.5549
12124,SELL,1544.54,-100,71.9925
12125,SELL,1534.61,-100,61.7683
12126,SELL,1533.28,-100,58.8036
12127,SELL,1534.76,-100,57.7567
12128,SELL,1528.88,-100,56.4043
12129,SELL,1520.72,-100,46.0762
12131,SELL,1511.8,-100,42.9702
12133,SELL,1497.36,-100,42.0203
12134,SELL,1501.65,-100,56.7802
12135,SELL,1500.23,-100,60.64
12136,SELL,1498.48,-100,65.453
12137,SELL,1486.46,-100,45.558
12138,SELL,1485.76,-100,50.8154
12139,SELL,1473.47,-100,46.5558
12140,SELL,1471.63,-100,47.5623
12141,SELL,1460.2,-100,38.2938
12142,SELL,1461.22,-100,49.5867
12143,SELL,1469.51,-100,61.2237
12144,SELL,1474.54,-100,76.9143
12145,SELL,1468.25,-100,69.3587
12146,SELL,1469.11,-100,68.5746
12147,SELL,1472.46,-100,71.1524
12148,SELL,1469.18,-100,71.3313
12149,SELL,1463.35,-100,59.354
12150,SELL,1466.32,-100,58.8637
12151,SELL,1467.88,-100,55.9555
12152,SELL,1474.09,-100,66.3114
12153,SELL,1474.11,-100,70.7098
12154,SELL,1478.09,-100,79.327
12155,SELL,1477.27,-100,74.1665
12156,SELL,1484.44,-100,84.8178
12157,SELL,1490.6,-100,89.2792
12158,SELL,1478.22,-100,83.8129
12159,SELL,1486.43,-100,94.5424
12160,SELL,1478.26,-100,89.6865
12161,SELL,1482.19,-100,95.3944
12162,SELL,1474.14,-100,84.5562
12163,SELL,1465.73,-100,77.8372
12164,SELL,1451.11,-100,63.9356
12165,SELL,1442.44,-100,53.8536
12166,SELL,1435,-100,41.7272
12167,SELL,1444.9,-100,59.2143
12168,SELL,1438.17,-100,60.9786
12169,SELL,1431.53,-100,52.1506
12170,SELL,1419.97,-100,47.5294
12171,SELL,1422.36,-100,45.0947
12173,SELL,1399.28,-100,42.4328
12180,SELL,1393.63,-100,45.4707
12181,SELL,1403.38,-100,57.6621
12182,SELL,1406.57,-100,59.5256
12183,SELL,1406.69,-100,54.8947
12184,SELL,1398.1,-100,39.899
12185,SELL,1400.54,-100,51.6397
12186,SELL,1398.19,-100,44.494
12187,SELL,1400.57,-100,53.559
12188,SELL,1398.43,-100,57.7652
12189,SELL,1397.33,-100,58.3682
12190,SELL,1396.5,-100,58.8343
12191,SELL,1388.67,-100,54.0466
12192,SELL,1393.85,-100,64.2365
12193,SELL,1393.04,-100,64.6941
12194,SELL,1394.56,-100,67.4395
12195,SELL,1387.1,-100,58.4847
12196,SELL,1389.51,-100,66.4404
12197,SELL,1382.58,-100,57.5247
12198,SELL,1366.36,-100,36.7973
12199,SELL,1375.47,-100,41.0249
12226,BUY,1315.73,100,-40.3651
12227,BUY,1321.06,100,-39.4826
12228,BUY,1324.24,100,-38.0167
12229,BUY,1328.83,100,-35.9484
12230,BUY,1329.94,100,-40.5555
12234,BUY,1333.12,100,-38.5683
12235,BUY,1324.82,100,-53.6935
12236,BUY,1332.18,100,-48.3267
12237,BUY,1332.5,100,-55.1753
12238,BUY,1328.48,100,-58.7352
12239,BUY,1333.67,100,-49.3433
12240,BUY,1336.89,100,-47.8669
12241,BUY,1344.4,100,-36.339
12242,BUY,1337.57,100,-38.5855
12243,BUY,1338.41,100,-46.4002
12244,BUY,1342.55,100,-52.9586
12245,BUY,1347.52,100,-46.9811
12246,BUY,1362.96,100,-37.4261
12247,BUY,1356.17,100,-45.0407
12248,BUY,1361.24,100,-43.9561
12249,BUY,1361.84,100,-34.0672
12250,BUY,1348.23,100,-42.2128
12251,BUY,1334.44,100,-57.0313
12252,BUY,1326.68,100,-58.6018
12253,BUY,1331.08,100,-49.8883
12254,BUY,1335.94,100,-39.9404
12391,BUY,1407.02,100,-39.8834
12392,BUY,1403.05,100,-55.4064
12393,BUY,1392.35,100,-65.4978
12394,BUY,1398.07,100,-62.9483
12395,BUY,1404.22,100,-59.8663
12396,BUY,1407.3,100,-59.9139
12397,BUY,1413.17,100,-64.5771
12398,BUY,1416.37,100,-62.6777
12399,BUY,1410.72,100,-69.2221
12400,BUY,1417.53,100,-66.4782
12401,BUY,1404.76,100,-81.4746
12402,BUY,1403.28,100,-86.8874
12403,BUY,1406.99,100,-74.9983
12404,BUY,1405.11,100,-92.054
12405,BUY,1407.65,100,-85.925
12406,BUY,1409.35,100,-77.7586
12407,BUY,1409.35,100,-76.3079
12408,BUY,1406.95,100,-78.8722
12409,BUY,1418.29,100,-61.7545
12410,BUY,1418.7,100,-59.2146
12411,BUY,1428.9,100,-46.8019
12423,BUY,1432.93,100,-31.4046
12443,BUY,1463.78,100,-34.9951
12444,BUY,1452.22,100,-49.6821
12445,BUY,1456.93,100,-42.8501
12446,BUY,1466.29,100,-30.4011
12449,BUY,1444.47,100,-51.9709
12450,BUY,1447.32,100,-44.5556
12451,BUY,1436.6,100,-53.5948
12452,BUY,1444.79,100,-46.0598
12453,BUY,1446.68,100,-46.7069
12454,BUY,1444.42,100,-55.4035
12455,BUY,1461.34,100,-32.9605
12456,BUY,1476.24,100,-31.1413
12520,SELL,1485.54,-100,38.2588
12521,SELL,1482.35,-100,36.7205
12522,SELL,1479.98,-100,37.9972
12523,SELL,1478.71,-100,36.064
12524,SELL,1480.54,-100,38.2619
12525,SELL,1469.04,-100,36.0025
12527,SELL,1457.54,-100,35.1959
12592,BUY,1374.57,100,-42.0286
12593,BUY,1374.75,100,-45.5378
12594,BUY,1381.08,100,-41.0485
12595,BUY,1373.06,100,-48.2779
12596,BUY,1382.8,100,-39.8308
12597,BUY,1368.04,100,-45.5167
12598,BUY,1376.94,100,-42.5248
12599,BUY,1375.37,100,-34.8396
12600,BUY,1375.47,100,-33.4599
12601,BUY,1376.72,100,-37.2764
12602,BUY,1376.99,100,-41.3205
12603,BUY,1384.45,100,-30.8096
12604,BUY,1383.12,100,-41.6652
12614,BUY,1388.52,100,-36.0709
12615,BUY,1393.52,100,-34.1654
12616,BUY,1390.44,100,-34.834
12617,BUY,1376.95,100,-44.2798
12618,BUY,1384.04,100,-44.201
12619,BUY,1391.21,100,-34.9085
12620,BUY,1382.44,100,-46.4736
12621,BUY,1381.21,100,-42.2998
12642,SELL,1421.61,-100,38.3655
12643,SELL,1424.52,-100,51.4837
12644,SELL,1432.06,-100,55.6753
12645,SELL,1438.15,-100,60.7671
12646,SELL,1428.4,-100,49.2113
12647,SELL,1423.18,-100,52.1798
12648,SELL,1426.26,-100,60.4198
12649,SELL,1421.75,-100,57.1277
12650,SELL,1424.02,-100,68.9584
12651,SELL,1424.47,-100,76.3732
12652,SELL,1425.88,-100,81.0881
12653,SELL,1428.13,-100,87.0441
12654,SELL,1413.47,-100,70.6171
12655,SELL,1426.73,-100,86.0251
12656,SELL,1422.58,-100,72.3148
12657,SELL,1423.7,-100,77.3181
12658,SELL,1418.53,-100,70.7624
12659,SELL,1418.16,-100,71.3425
12660,SELL,1408.06,-100,58.0717
12661,SELL,1406.29,-100,57.5336
12662,SELL,1411.09,-100,57.993
12663,SELL,1409.57,-100,57.603
12664,SELL,1404.66,-100,55.801
12665,SELL,1405.3,-100,55.0224
12666,SELL,1393.6,-100,46.1321
12697,SELL,1352.95,-100,37.0221
12698,SELL,1359.52,-100,44.2908
12699,SELL,1352.24,-100,41.0182
12700,SELL,1349.59,-100,37.8281
12701,SELL,1354.42,-100,42.7613
12703,SELL,1347.4,-100,38.7251
12704,SELL,1354.44,-100,46.0893
12705,SELL,1350.97,-100,35.8751
12706,SELL,1350.94,-100,40.1264
12707,SELL,1349.92,-100,39.9582
12708,SELL,1361.52,-100,53.9398
12709,SELL,1359.73,-100,54.4878
12710,SELL,1359.16,-100,56.2113
12711,SELL,1357.01,-100,52.7439
12712,SELL,1342.15,-100,40.3304
12713,SELL,1346.12,-100,40.6841
12721,BUY,1318.28,100,-31.8432
12722,BUY,1305.17,100,-45.4722
12723,BUY,1304.14,100,-37.852
12724,BUY,1306.4,100,-42.6678
12725,BUY,1308.81,100,-38.0014
12726,BUY,1306.66,100,-41.7491
12727,BUY,1300.47,100,-44.9952
12728,BUY,1292.37,100,-49.6821
12729,BUY,1287.84,100,-52.1071
12730,BUY,1292.71,100,-46.9928
12731,BUY,1299.81,100,-41.2066
12755,SELL,1340.08,-100,36.6279
12758,SELL,1333.86,-100,38.3098
12759,SELL,1332.41,-100,42.3924
12760,SELL,1334.45,-100,40.4727
12761,SELL,1327.28,-100,34.6019
12762,SELL,1329.05,-100,40.1347
12763,SELL,1324.09,-100,38.6102
12764,SELL,1323.4,-100,38.2513
12775,SELL,1327.7,-100,39.793
12776,SELL,1332.46,-100,46.9735
12777,SELL,1321.91,-100,36.3792
12781,SELL,1322.51,-100,37.4778
12782,SELL,1314.91,-100,36.8946
12783,SELL,1310.12,-100,36.2252
12825,BUY,1233.2,100,-31.8359
12826,BUY,1232.75,100,-35.7389
12827,BUY,1233.1,100,-32.0721
12832,BUY,1240.71,100,-32.2894
12833,BUY,1237.44,100,-34.2187
12834,BUY,1239.41,100,-46.2215
12835,BUY,1239.92,100,-50.271
12836,BUY,1246.8,100,-42.1384
12837,BUY,1248.46,100,-39.3072
12838,BUY,1256.08,100,-32.5498
12839,BUY,1258.99,100,-39.912
12840,BUY,1257.47,100,-43.2289
12841,BUY,1263.38,100,-37.5748
12842,BUY,1266.53,100,-32.2941
12843,BUY,1252.47,100,-46.0968
12844,BUY,1259.53,100,-38.7957
12857,BUY,1254.38,100,-31.4336
12868,SELL,1308.7,-100,34.5173
12869,SELL,1316.42,-100,43.7268
12870,SELL,1311.03,-100,42.075
12871,SELL,1312.91,-100,50.731
12872,SELL,1312.73,-100,44.4651
12873,SELL,1313.13,-100,47.2097
12874,SELL,1314.77,-100,45.8171
12875,SELL,1307.45,-100,39.5871
12876,SELL,1315.67,-100,44.5094
12892,BUY,1270.26,100,-34.6614
